,,,,,,,,,,,
,"Реестр лицензий, текущий статус которых ""действует"" по состоянию на 08 октября 2012 г.",,,,,,,,,,
,,,,,,,,,,,
,,Параметры отбора:,,,,,,,,,
,,Статус лицензий = Действует,,,,,,,,,
,№,Лицензиант,ИНН,КПП,Данные лицензии,,,,,,Юридический адрес
,,,,,Номер ,Серия,Дата выдачи,Дата начала,Дата окончания,Текущий статус,
,925,Общество с ограниченной ответственностью «Светлана»,2115902070,212401001,"1,072",ЛГN,27.07.2012,29.07.2012,28.07.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Советская ул, 21, ,"
,926,"Общество с ограниченной ответственностью Минимаркет ""Глория""",2124025611,212401001,969,ЛГN,14.06.2012,26.06.2012,25.06.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Первомайская ул, 31, ,"
,927,"Общество с ограниченной ответственностью производственно-коммерческая фирма ""Иван-да Марья""",2116493246,211601001,139,ЛГ,13.04.2011,13.04.2011,12.04.2013,Действует,"429500, Чувашская Респ, Чебоксарский р-н, , Кугеси рп, 30 лет Победы ул, 58, , "
,928,"Общество с ограниченной ответственностью производственно-коммерческая фирма ""Находка""",2106005891,212301001,820,ЛГN,15.03.2012,15.03.2012,14.03.2014,Действует,"429335, Чувашская Респ, , Канаш г, , Кооперативная ул, 2, ,"
,929,"Общество с ограниченной ответственностью производственно-коммерческая фирма ""Нектар""",2128005292,213001001,47,ЛГ,30.12.2010,30.12.2010,29.12.2015,Действует,"428010, Чувашская Респ, , Чебоксары г, , Ушакова ул, 60, ,"
,930,"Общество с ограниченной ответственностью Производственно-коммерческая фирма ""Нектар""",2117000454,211701001,"831,516",Г,16.12.2008,16.12.2008,15.12.2013,Действует,"429181, Чувашская Респ, Шемуршинский р-н, , Карабай-Шемурша д, Калинина ул, 55, , "
,931,"Общество с ограниченной ответственностью Торговое предприятие ""Гермес""",2127008029,213001001,762,ЛГ,26.01.2012,26.01.2012,18.10.2012,Действует,"428000, Чувашская Респ, , Чебоксары г, , Ленинского Комсомола ул, 58, а,"
,932,"Общество с ограниченной ответственностью Торговое предприятие ""Сказка""",2130004151,213001001,"1,219",ЛГ N,14.09.2012,22.09.2012,21.09.2015,Действует,"428000, Чувашская Респ, , Чебоксары г, , Яковлева пр-кт, 3, ,"
,933,"Общество с ограниченной ответственностью Торговый дом ""Георгий""",2130001714,213001001,976,ЛГN,15.06.2012,19.06.2012,18.06.2015,Действует,"428012, Чувашская Респ, , Чебоксары г, , Айзмана ул, 86, а,"
,934,"Общество с ограниченной ответственностью Торговый дом ""Шик""",2115903980,211501001,664,ЛГ,20.12.2011,20.12.2011,14.11.2012,Действует,"429901, Чувашская Респ, Цивильский р-н, Цивильск г, , Советская ул, 111, ,"
,935,"Общество с ограниченной ответственностью Фирма ""КОРУНД""",2116492362,211601001,"1,281",ЛГN,04.10.2012,04.10.2012,30.07.2015,Действует,"429500, Чувашская Респ, Чебоксарский р-н, , Кугеси рп, Советская ул, 4а, , "
,936,"Общество с ограниченной ответственностью Фирма ""ЛИД""",2128019143,213001001,"830,997",Г,08.09.2008,08.09.2008,07.09.2013,Действует,"428010, Чувашская Респ, , Чебоксары г, , Б.Хмельницкого ул, 57а, ,"
,937,"Общество с ограниченной ответственностью фирма ""Ступень-плюс""",2124014708,212401001,838,ЛГN,23.03.2012,26.03.2012,25.03.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Ж.Крутовой ул, 8, ,"
,938,"Общество с ограничнной отвтственностью ""Дубрава""",2120003279,212001001,879,ЛГN,18.04.2012,18.04.2012,17.04.2013,Действует,"429386, Чувашская Респ, Яльчикский р-н, , Большие Яльчики с, Дзержинского ул, 43, ,"
,939,"Общество с огрнаиченной ответственностью ""Ивушка""",2106000854,210601001,854,ЛГN,09.04.2012,09.04.2012,08.04.2015,Действует,"429307, Чувашская Респ, Канашский р-н, , Малые Кибечи с, Московская ул, 14 а, ,"
,940,"Общество с огрниченной ответственностью ""Галс""",2111007460,211101001,717,ЛГ,30.12.2011,30.12.2011,29.12.2016,Действует,"429570, Чувашская Респ, Мариинско-Посадский р-н, Мариинский Посад г, , Николаева ул, 89, а,"
,941,"Обществу с ограниченной ответственностью ""Арбат""",2103903512,210301001,745,ЛГ,20.01.2012,20.01.2012,19.01.2013,Действует,"429350, Чувашская Респ, Батыревский р-н, , Батырево с, Комарова ул, 11, ,"
,942,"Обществу с ограниченной ответственностью ""Уют""",2121000827,212101001,748,ЛГ,20.01.2012,20.01.2012,19.01.2013,Действует,"429294, Чувашская Респ, Янтиковский р-н, , Ямбулатово д, Гагарина ул, 29а, ,"
,943,"Общесто с ограниченной ответственностью ""Манхеттен""",2127024327,212701001,"831,493",Г,17.11.2008,17.11.2008,16.11.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , пл.Речников, 5, , "
,944,Октябрьское районное потребительское общество,2111000666,211101001,891,ЛГN,26.04.2012,26.04.2012,12.12.2015,Действует,"429560, Чувашская Респ, Мариинско-Посадский р-н, , Октябрьское с, Альберта Канаша ул, 1, ,"
,945,"ООО ""Кавказская кухня ""Арзу""",2128044823,213001001,"831,474",Г,29.09.2008,29.09.2008,28.09.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Вурнарское ш, 11, ,"
,946,"ООО ""Транзит-сервис""",2128020607,212801001,"1,141",ЛГN,17.08.2012,17.08.2012,16.08.2013,Действует,"428024, Чувашская Респ, , Чебоксары г, , Мира пр-кт, 78, ,"
,947,"Открытое акционерное общество ""5 арсенал""",2122006437,212201001,"831,716",Г,28.12.2009,28.12.2009,27.12.2014,Действует,"429826, Чувашская Респ, , Алатырь г, , Б.Хмельницкого ул, 45, , "
,948,"Открытое акционерное общество ""АЗЫК""",1658017358,165801001,"1,283",ЛГN,03.10.2012,03.10.2012,03.06.2017,Действует,", , , г. Казань, , ул.Декабристов, 85, , "
,949,"Открытое акционерное общество ""Волгодорстрой""",2128004010,213001001,"830,938",Г,28.03.2008,28.03.2008,27.03.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Керамзитовый проезд, 17, а,"
,950,"Открытое акционерное общество ""Волжская Текстильная Компания""",2130005081,213001001,"830,914",Г,05.02.2008,05.02.2008,04.02.2013,Действует,"428008, Чувашская Респ, , Чебоксары г, , Текстильщиков ул, 8, ,"
