"СВЕДЕНИЯ ИЗ РЕЕСТРА ДЕЙСТВУЮЩИХ ЛИЦЕНЗИЙ на розничную продажу алкогольной продукции от 3 июля 2012 г., необходимые для регистрации личных кабинетов организациями, осуществляющими розничную продажу алкогольной продукции в региональной системе приема деклараций.",,,,,,,
,,,,,,,
,"Дросково, ул. Советская, д. 68 а",,,,,,
,Предприятие :,КХ,"""Воля""",Руководитель,Хвостунков Сергей Михайлович,,
,"303926, Орловская область, Урицкий район, с. Бунино, ул. Лётчика Столярова, ",Телефон:,  2-25-76,Уриц,ИНН,5725001226,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,117,8/17/2011,8/17/2012,Кол-во объектов,1,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""Воля""","Орловская область, Урицкий район, с. Бунино, ул. Лётчика ",,,,,
,"Столярова, д. 2",,,,,,
,Предприятие :,ПО,"""Кооператор""",Руководитель,Булгакова Галина Вениаминовна,,
,"303200, Орловская область, Кромской район, пгт Кромы, пл. Освобождения, ",Телефон:,  2-11-83,Кром,ИНН,5714004867,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,116,8/17/2011,2/12/2013,Кол-во объектов,5,
,Наименование объекта,Адрес объекта,,,,,
,"Магазин ""Виктория""","Орловская область, Кромской район, пгт Кромы, пер. ",,,,,
,"Газопроводской, д. 7",,,,,,
,"закусочная ""Экспресс-обеды""","Орловская область, Кромской район, пгт Кромы, ул. 25 Октября, ",,,,,
,д. 49,,,,,,
,"Магазин ""Универсам""","Орловская область, Кромской район, пгт Кромы, ул. 25 Октября, ",,,,,
,д.3,,,,,,
,"Закусочная ""Эллада""","Орловская область, Кромской район, пгт Кромы, ул. 25 Октября, ",,,,,
,д.3,,,,,,
,"закусочная ""Очарованный странник""","Орловская область, Кромской район, Гостомльский с/с, д. ",,,,,
,Гостомль,,,,,,
,Предприятие :,ООО,"""Эльшад""",Руководитель,Бабаев Эльшад Надирович,,
,"302001, г. Орёл, ул. Черкасская, д. 75 ""б""",Телефон:,75-16-20,Зав,ИНН,5752040471,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,314,8/18/2011,8/18/2012,Кол-во объектов,1,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""Любимый""","г. Орел, ул. Черкасская, д. 75 ""б""",,,,,
,Страница,52,,,,,
,,,,,,,
,Предприятие :,ООО,"""МАН""",Руководитель,Митин Андрей Николаевич,,
,"302011, г. Орел, пер. Южный, д. 24",Телефон:,71-90-70,Жел,ИНН,5751023201,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,118,8/19/2011,5/1/2016,Кол-во объектов,15,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, ул. Смоленская, д.76",,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, ул. Деповская, д.8, лит. А",,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, ул. Елецкая, д. 18",,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, ул. Паровозная, д.64г",,,,,
,"магазин ""Продукты""","г.Орел, ул.Паровозная, д.16 ""б""",,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, ул. Березовая, д.3а",,,,,
,"магазин""Продукты""","г.Орел, пер.Южный, 16 ""а""",,,,,
,"магазин ""Продукты""","г.Орел, ул.Паровозная,  д.62 ""а""",,,,,
,"магазин ""Продукты ""","г.Орел, ул.Тульская, д.23 ""а""",,,,,
,"магазин ""Продукты""","г.Орел, ул.Паровозная, д.4 ""а""",,,,,
,"закусочная ""У Моста""","г.Орел, ул.Паровозная, д.16 ""а""",,,,,
,"магазин ""Продукты""","г.Орел, ул.Тульская, д.63 ""а""",,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, ул. Паровозная, д.8,  лит. Б, пом.69",,,,,
,"магазин ""Продукты""","Орловская область, г. Орёл, ул. Городская, д. 51а, лит. Б, Б1, Б2",,,,,
,"магазин ""Продукты""","Орловская область, г. Орел, пер. Южный, д. 22",,,,,
,Предприятие :,ООО,"""Альфа""",Руководитель,Салата Елена Николаевна,,
,"302507, Орловская область, Орловский район, д. Мостки",Телефон:,Орло,ИНН,5720014951,,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,68,8/22/2011,8/22/2012,Кол-во объектов,1,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""Продукты""","Орловская область, Орловский район, д. Мостки",,,,,
,Предприятие :,ООО,"""909""",Руководитель,Гаевская Юлия Владимировна,,
,"302042, г. Орел, ул. Кромская, дом 2",Телефон:,70-19-34,Зав,ИНН,5752040400,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,309,8/23/2011,8/23/2014,Кол-во объектов,1,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""909""","Орловская обл., г. Орел, ул. Комсомольская, д. 404 ""а""",,,,,
,Предприятие :,",",Малоархангельское райпо,Руководитель,Писарева Антонина Ивановна,,
,"Орловская область, г. Малоархангельск, ул. Советская, д. 21",Телефон:,  2-35-61,МАрх,ИНН,5716000025,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,119,8/23/2011,3/3/2016,Кол-во объектов,41,
,Наименование объекта,Адрес объекта,,,,,
,магазин №37,"Орловская область,Малоархангельский р-н, д.Костино",,,,,
,магазин №41,"Орловская область,Малоархангельский р-н,Октябрьский с/с, д.2-я",,,,,
, Подгородняя,,,,,,
,магазин №45,"Орловская область,Малоархангельский р-н, д.Мишково",,,,,
,магазин №44,"Орловская область,Малоархангельский р-н, п.Прогресс",,,,,
