,"Реестр действующих лицензий на розничную продажу алкогольной продукции, 
выданных на предприятия торговли и общественного питания Белгородской области по состоянию на 01.05.2012",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,№ п/п,Наименование территориально обособленного объекта,Дата добавления объекта,Муниципальное образование,Место нахождения объекта,ИНН организации,КПП объекта,Тип предприятия,Наименование организации,ОПФ,Местонахождения организации,Регистрационные номера и срок действия лицензии
3123291965/312301001,2718,"Ресторан ""Белая гора""",12/9/2011,г. Белгород,"г. Белгород, ул. Калинина, д. 106",3123291965,312301001,Общепит,"""БЕЛАЯ ГОРА""",ООО,"г. Белгород, ул. Калинина, д. 106","2514, 09.12.2011 - 08.12.2016, Спиртные напитки (в том числе водка); 2515, 09.12.2011 - 08.12.2016, Вино (в том числе натуральное вино)"
3128079000/312801001,2719,"Кафе-пиццерия ""Айсберг""",12/13/2011,г. Старый Оскол,"г. Старый Оскол, м-н Жукова, д. 29",3128079000,312801001,Общепит,"""СТАНДАРТ""",ООО,"г. Старый Оскол, м-н Жукова, д. 29, офис 1","2510, 13.12.2011 - 12.12.2012, Спиртные напитки (в том числе водка); 2511, 13.12.2011 - 12.12.2012, Вино (в том числе натуральное вино)"
3127506386/312701001,2720,Кафе,12/14/2011,г. Губкин,"Губкинский район, урочище ""Ольховатское""",3127506386,312701001,Общепит,"""ЛЕБГОК-КОМБИНАТ ПИТАНИЯ""",ООО,"Белгородская обл., г.Губкин, промплощадка ЛГОКа","1885, 14.12.2011 - 13.12.2012, Спиртные напитки (в том числе водка); 1886, 14.12.2011 - 13.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232020,2722,Буфет столовой,12/16/2011,Красненский район,"Красненский район, с.Красное, ул. им.Светличной, д.3",3112001093,311232020,Общепит,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3121181477/312101001,2723,"Кафе ""Мастер пицца""",12/16/2011,г. Строитель,"г.Строитель, ул.Промышленная, д.40",3121181477,312101001,Общепит,"""МАСТЕР ПИЦЦА""",ООО,"Белгородская обл., г.Строитель, ул.Промышленная, д.40","1973, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1974, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3123091300/312345002,2724,"Кафе-бар ""Звезда""",12/16/2011,г. Белгород,"г. Белгород, ул. Мичурина, 104",3123091300,312345002,Общепит,"""ТЕМП-Л""",ООО,"г. Белгород, ул. Мичурина, д.100","1309, 14.12.2009 - 13.12.2012, Спиртные напитки (в том числе водка); 1310, 14.12.2009 - 13.12.2012, Вино (в том числе натуральное вино)"
3123284277/312301001,2725,"Клуб-ресторан ""Микс""",12/16/2011,г. Белгород,"г. Белгород, ул. Шаландина, д. 1-а",3123284277,312301001,Общепит,"""ИМПУЛЬС""",ООО,"г. Белгород, ул. Шаландина, д. 1-а","2512, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2513, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3128070293/312801001,2726,Магазин,12/16/2011,г. Старый Оскол,"г.Старый Оскол, ул.Прядченко, д.179",3128070293,312801001,Торговое,"ТД ""МАЛАХОВ""",ООО,"Белгородская обл., г.Старый Оскол, ул.Прядченко, д.179","1989, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1990, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3128014725/312801001,2727,"Магазин ""Виктория""",12/16/2011,г. Старый Оскол,"г.Старый Оскол, м-н Юность, д.3",3128014725,312801001,Торговое,"""СТРОЙТОРГ""",ООО,"Белгородская обл., г.Старый Оскол, м-н Юность, д.3","1339, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1340, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3125011187/312301001,2728,"Магазин ""Мирабель""",12/16/2011,г. Белгород,"г.Белгород, ул.Костюкова, д.77-б",3125011187,312301001,Торговое,"""МИРАБЕЛЬ""",ООО,"г.Белгород, ул.Костюкова, д.77-б","1981, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1982, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232001,2729,"Магазин ""Продукты""",12/16/2011,Красненский район,"Красненский район, с.Красное, ул.Октябрьская, д.88",3112001093,311232001,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3123000574/312301001,2730,"Магазин ""Продукты""",12/16/2011,г. Белгород,"г.Белгород, ул.Н.Чумичова, д.123",3123000574,312301001,Торговое,"""ПРОДУКТЫ""",ООО,"г.Белгород, ул.Н.Чумичова, д.123","1975, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1976, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3126009102/312601001,2731,"Магазин ""Чистые пруды""",12/16/2011,г. Валуйки,"г. Валуйки, ул. Суржикова, д.110-а",3126009102,312601001,Торговое,"""ЧИСТЫЕ ПРУДЫ""",ООО,"Белгородская обл., г. Валуйки, пер. Озерный, д.18","1291, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1292, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232019,2732,"Магазин ""Юбилейный""",12/16/2011,Красненский район,"Красненский район, с.Новоуколово, ул.Верхняя Поляна",3112001093,311232019,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3114008979/311432001,2733,"Магазин-кафетерий ""Ласточка""",12/16/2011,г. Новый Оскол,"г. Новый Оскол,ул. Авиационная, д.36",3114008979,311432001,Общепит,"""ЛАСТОЧКА""",ООО,"Белгородская обл., г. Новый Оскол, ул. Вишнёвая, д.5","1295, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 1296, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3123126489/312301001,2734,"Магазин маркет ""7 Дней""",12/16/2011,г. Белгород,"г.Белгород, ул.Конева, д.25-а",3123126489,312301001,Торговое,"""7 ДНЕЙ""",ООО,"г.Белгород, ул.Конева, д.25-а","1979, 16.12.2011 - 15.12.2016, Спиртные напитки (в том числе водка); 1980, 16.12.2011 - 15.12.2016, Вино (в том числе натуральное вино)"
3112001093/311232011,2735,Магазин ТПС,12/16/2011,Красненский район,"Красненский район, с.Сетище, ул.Центральная, д.54",3112001093,311232011,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232008,2736,Магазин ТПС,12/16/2011,Красненский район,"Красненский район, с.Горки, ул.Центральная, д.57",3112001093,311232008,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232006,2737,Магазин ТПС,12/16/2011,Красненский район,"Красненский район, с.Богословка, ул.Центральная, д.70",3112001093,311232006,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232017,2738,Магазин ТПС,12/16/2011,Красненский район,"Красненский район, с.Камышенка",3112001093,311232017,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
3112001093/311232016,2739,Магазин ТПС,12/16/2011,Красненский район,"Красненский район, с.Готовье, ул.Восточная, д.21",3112001093,311232016,Торговое,КРАСНЕНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"309870, Белгородская обл., Красненский район, с.Красное, ул.Октябрьская, д.90","2300, 16.12.2011 - 15.12.2012, Спиртные напитки (в том числе водка); 2301, 16.12.2011 - 15.12.2012, Вино (в том числе натуральное вино)"
